Year,Region,Season,Crop,N,P,K,pH,Temperature,Humidity,Rainfall,SoilType,Irrigation,Moisture,CropHealthIndex,CropHealthLabel
2024,Rajasthan,Zaid,Moong,100.52,51.07,46.39,6.45,28.6,48.07,10.86,Clay,Rainfed,12.76,0.41,Poor
2024,Rajasthan,Zaid,Watermelon,106.73,42.23,34.62,6.31,21.13,38.92,27.19,Clay,Irrigated,10.0,0.49,Poor
2024,Rajasthan,Zaid,Watermelon,119.44,52.15,31.74,6.6,25.0,45.88,31.8,Sandy,Rainfed,20.52,0.53,Moderate
2024,Rajasthan,Zaid,Watermelon,96.8,54.88,51.0,5.68,27.45,40.59,14.22,Clay,Irrigated,10.0,0.45,Poor
2024,Rajasthan,Zaid,Watermelon,108.16,36.45,49.34,7.02,27.99,48.55,85.13,Loamy,Irrigated,13.66,0.56,Moderate
2024,Rajasthan,Zaid,Cucumber,131.58,61.92,60.06,7.42,32.67,59.33,0.0,Loamy,Irrigated,22.76,0.71,Moderate
2024,Rajasthan,Zaid,Cucumber,68.56,45.39,43.9,6.84,32.05,69.94,98.66,Clay,Rainfed,15.72,0.36,Poor
2024,Rajasthan,Zaid,Cucumber,118.33,65.86,39.19,5.93,25.78,58.08,153.21,Clay,Irrigated,18.94,0.55,Moderate
2024,Rajasthan,Zaid,Cucumber,117.06,45.83,20.96,6.56,26.51,50.55,107.66,Loamy,Rainfed,16.56,0.51,Moderate
2025,Rajasthan,Rabi,Wheat,81.69,37.7,43.36,6.95,18.95,30.0,1.09,Loamy,Irrigated,11.0,0.43,Poor
2025,Rajasthan,Rabi,Wheat,87.4,26.44,49.71,7.5,12.15,37.82,65.85,Clay,Rainfed,22.33,0.51,Moderate
2025,Rajasthan,Rabi,Wheat,122.21,54.13,49.14,6.89,16.88,63.7,24.34,Clay,Irrigated,24.95,0.63,Moderate
2025,Rajasthan,Rabi,Wheat,125.06,48.65,51.76,7.37,10.55,64.52,12.1,Loamy,Rainfed,18.42,0.6,Moderate
2025,Rajasthan,Rabi,Mustard,77.68,52.57,28.57,6.21,16.27,30.0,54.73,Clay,Rainfed,20.67,0.52,Moderate
2025,Rajasthan,Rabi,Mustard,111.4,39.86,49.94,6.67,14.99,51.85,40.08,Sandy,Rainfed,11.47,0.47,Poor
2025,Rajasthan,Rabi,Mustard,109.37,68.24,32.81,6.73,13.23,53.29,28.51,Clay,Irrigated,18.82,0.52,Moderate
2025,Rajasthan,Rabi,Mustard,87.88,35.86,36.92,6.32,16.39,55.55,93.33,Clay,Irrigated,21.73,0.42,Poor
2025,Rajasthan,Rabi,Barley,117.35,25.45,65.23,6.5,22.0,62.96,50.5,Loamy,Rainfed,16.5,0.44,Poor
2025,Rajasthan,Rabi,Barley,89.11,33.83,31.96,6.91,16.46,38.94,54.07,Sandy,Rainfed,10.0,0.33,Poor
2025,Rajasthan,Rabi,Barley,81.65,44.49,40.32,6.63,16.99,76.02,69.1,Loamy,Rainfed,24.79,0.53,Moderate
2025,Rajasthan,Rabi,Barley,96.67,35.43,61.77,5.89,17.72,46.86,103.02,Loamy,Rainfed,11.77,0.45,Poor
2025,Rajasthan,Kharif,Rice,93.39,86.39,43.68,7.29,37.52,68.07,239.76,Loamy,Irrigated,24.7,0.64,Moderate
2025,Rajasthan,Kharif,Rice,107.34,49.53,55.1,5.5,29.24,47.9,204.34,Clay,Rainfed,23.26,0.63,Moderate
2025,Rajasthan,Kharif,Rice,119.72,72.37,36.99,6.93,33.44,49.35,188.32,Clay,Irrigated,28.91,0.55,Moderate
2025,Rajasthan,Kharif,Rice,110.45,43.27,31.18,6.5,27.93,64.66,223.7,Clay,Irrigated,32.38,0.56,Moderate
2025,Rajasthan,Kharif,Bajra,89.23,48.54,23.17,5.99,30.3,42.46,213.71,Loamy,Irrigated,17.94,0.37,Poor
2025,Rajasthan,Kharif,Bajra,100.33,44.52,28.96,6.32,36.32,30.0,147.99,Sandy,Rainfed,10.0,0.38,Poor
2025,Rajasthan,Kharif,Bajra,110.14,66.71,20.0,6.65,35.86,50.78,227.32,Sandy,Rainfed,25.51,0.53,Moderate
2025,Rajasthan,Kharif,Bajra,89.94,34.8,33.7,6.18,35.29,64.84,161.23,Sandy,Rainfed,21.95,0.4,Poor
2025,Rajasthan,Kharif,Cotton,131.0,57.7,47.5,6.42,31.81,56.28,113.55,Sandy,Rainfed,19.77,0.65,Moderate
2025,Rajasthan,Kharif,Cotton,122.82,54.4,45.86,5.96,29.7,70.02,181.76,Clay,Rainfed,26.31,0.59,Moderate
2025,Rajasthan,Kharif,Cotton,79.93,44.61,27.0,7.52,27.46,67.44,171.45,Loamy,Irrigated,18.15,0.45,Poor
2025,Rajasthan,Kharif,Cotton,79.4,86.69,49.36,6.7,34.07,45.0,201.28,Clay,Irrigated,16.17,0.56,Moderate
2025,Rajasthan,Kharif,Maize,102.7,49.72,38.83,6.75,28.98,69.53,130.98,Sandy,Rainfed,19.25,0.56,Moderate
2025,Rajasthan,Kharif,Maize,106.0,25.17,46.46,7.54,31.83,54.19,58.64,Loamy,Rainfed,10.97,0.4,Poor
2025,Rajasthan,Kharif,Maize,134.57,56.21,42.42,6.83,28.2,62.35,183.8,Clay,Irrigated,27.07,0.56,Moderate
2025,Rajasthan,Kharif,Maize,96.25,34.42,40.07,6.26,30.26,49.3,209.02,Clay,Rainfed,11.5,0.45,Poor
2025,Rajasthan,Zaid,Moong,86.7,28.53,39.3,6.63,29.74,54.67,142.12,Clay,Irrigated,15.99,0.42,Poor
2025,Rajasthan,Zaid,Moong,77.27,53.47,33.44,7.36,26.17,31.64,72.35,Loamy,Rainfed,19.52,0.51,Moderate
2025,Rajasthan,Zaid,Moong,100.38,69.84,34.48,5.87,23.35,65.05,153.03,Loamy,Irrigated,16.8,0.61,Moderate
2025,Rajasthan,Zaid,Moong,89.74,43.35,40.72,6.52,23.53,50.0,91.37,Sandy,Irrigated,10.0,0.42,Poor
2025,Rajasthan,Zaid,Watermelon,74.98,45.74,55.68,7.12,31.22,58.7,57.61,Loamy,Rainfed,19.99,0.57,Moderate
2025,Rajasthan,Zaid,Watermelon,89.08,28.78,47.23,7.42,29.26,51.21,116.49,Loamy,Irrigated,11.14,0.45,Poor
2025,Rajasthan,Zaid,Watermelon,102.46,41.74,33.83,7.02,33.04,49.98,57.28,Loamy,Rainfed,10.0,0.33,Poor
2025,Rajasthan,Zaid,Watermelon,137.5,51.57,45.98,6.31,28.06,49.78,103.74,Clay,Rainfed,21.91,0.58,Moderate
2025,Rajasthan,Zaid,Cucumber,73.8,20.0,37.87,7.03,28.21,48.91,131.32,Loamy,Irrigated,17.48,0.45,Poor
2025,Rajasthan,Zaid,Cucumber,95.25,65.42,36.08,6.81,29.31,44.36,0.0,Clay,Irrigated,15.98,0.45,Poor
2025,Rajasthan,Zaid,Cucumber,77.42,49.0,20.0,6.97,29.87,66.37,83.09,Sandy,Rainfed,20.03,0.51,Moderate
2025,Rajasthan,Zaid,Cucumber,92.87,27.12,38.05,6.65,27.42,54.08,55.55,Loamy,Rainfed,16.98,0.4,Poor
