Year,Region,Season,Crop,N,P,K,pH,Temperature,Humidity,Rainfall,SoilType,Irrigation,Moisture,CropHealthIndex,CropHealthLabel
2025,Haryana,Rabi,Wheat,76.28,45.13,46.61,7.06,14.66,73.94,63.37,Clay,Irrigated,23.0,0.57,Moderate
2025,Haryana,Rabi,Wheat,91.01,61.46,36.1,6.57,13.91,66.79,0.0,Clay,Rainfed,13.15,0.52,Moderate
2025,Haryana,Rabi,Wheat,96.79,45.8,37.19,6.49,16.65,73.25,0.0,Clay,Irrigated,17.92,0.52,Moderate
2025,Haryana,Rabi,Mustard,99.15,63.6,25.48,6.47,10.0,82.77,69.35,Sandy,Rainfed,20.03,0.57,Moderate
2025,Haryana,Rabi,Mustard,109.74,75.16,49.96,6.76,14.86,69.5,26.42,Sandy,Irrigated,20.07,0.65,Moderate
2025,Haryana,Rabi,Mustard,97.46,59.63,36.17,6.34,16.52,76.12,94.18,Loamy,Irrigated,19.7,0.52,Moderate
2025,Haryana,Rabi,Mustard,150.0,72.53,37.39,6.8,10.02,73.6,0.0,Sandy,Rainfed,18.24,0.58,Moderate
2025,Haryana,Rabi,Barley,103.63,30.3,40.4,6.88,15.58,63.56,46.23,Sandy,Rainfed,16.74,0.44,Poor
2025,Haryana,Rabi,Barley,125.95,48.81,42.14,6.75,18.41,61.46,59.09,Clay,Irrigated,25.25,0.59,Moderate
2025,Haryana,Rabi,Barley,113.59,45.43,46.21,5.5,18.85,63.96,15.62,Sandy,Irrigated,15.29,0.48,Poor
2025,Haryana,Rabi,Barley,99.04,29.49,43.16,7.48,11.81,59.47,27.05,Loamy,Irrigated,17.11,0.5,Poor
2025,Haryana,Kharif,Rice,90.02,39.22,47.83,7.15,33.28,77.36,254.81,Clay,Irrigated,32.0,0.69,Moderate
2025,Haryana,Kharif,Rice,142.71,44.95,36.92,6.63,30.03,69.26,140.78,Loamy,Irrigated,17.85,0.5,Moderate
2025,Haryana,Kharif,Rice,138.98,61.03,49.26,7.39,28.43,51.34,148.59,Clay,Rainfed,28.9,0.6,Moderate
2025,Haryana,Kharif,Rice,93.99,43.3,42.19,6.82,26.31,56.96,161.21,Sandy,Rainfed,14.61,0.35,Poor
2025,Haryana,Kharif,Bajra,77.41,42.64,28.69,6.74,27.02,59.51,170.12,Clay,Rainfed,16.64,0.37,Poor
2025,Haryana,Kharif,Bajra,118.14,56.09,39.3,6.4,26.07,63.46,145.34,Sandy,Irrigated,20.96,0.6,Moderate
2025,Haryana,Kharif,Bajra,118.27,52.0,46.76,6.4,30.43,81.04,198.39,Loamy,Irrigated,22.87,0.61,Moderate
2025,Haryana,Kharif,Bajra,71.5,35.38,42.3,6.44,31.03,70.08,224.02,Sandy,Irrigated,39.62,0.64,Moderate
2025,Haryana,Kharif,Cotton,100.6,51.68,35.43,6.66,29.77,59.85,160.79,Loamy,Irrigated,26.51,0.63,Moderate
2025,Haryana,Kharif,Cotton,131.09,70.55,47.34,7.51,30.76,51.59,201.54,Loamy,Irrigated,19.63,0.66,Moderate
2025,Haryana,Kharif,Cotton,88.21,37.08,40.97,6.69,27.96,67.92,233.18,Clay,Irrigated,28.83,0.53,Moderate
2025,Haryana,Kharif,Cotton,84.7,23.06,42.38,6.67,35.16,52.1,230.15,Clay,Rainfed,16.78,0.34,Poor
2025,Haryana,Kharif,Maize,101.13,57.18,39.73,6.09,29.97,74.76,203.4,Loamy,Irrigated,16.95,0.5,Moderate
2025,Haryana,Kharif,Maize,112.1,45.8,26.19,7.01,29.52,73.51,210.29,Sandy,Irrigated,25.64,0.41,Poor
2025,Haryana,Kharif,Maize,83.93,49.43,37.89,6.72,27.5,58.09,184.73,Clay,Rainfed,18.58,0.45,Poor
2025,Haryana,Kharif,Maize,84.59,72.81,36.85,7.57,26.76,68.8,202.84,Sandy,Irrigated,18.63,0.43,Poor
2025,Haryana,Zaid,Moong,87.16,49.48,34.89,6.65,29.21,67.49,91.38,Clay,Irrigated,25.45,0.54,Moderate
2025,Haryana,Zaid,Moong,76.93,44.45,20.0,6.5,29.83,62.68,76.32,Loamy,Irrigated,17.42,0.43,Poor
2025,Haryana,Zaid,Moong,98.86,24.81,27.92,6.71,27.19,68.48,2.81,Clay,Rainfed,25.16,0.49,Poor
2025,Haryana,Zaid,Moong,89.12,56.41,26.15,7.1,28.05,64.8,61.45,Loamy,Rainfed,15.86,0.49,Poor
2025,Haryana,Zaid,Watermelon,82.89,22.81,29.67,8.0,30.88,48.27,66.74,Sandy,Rainfed,16.7,0.48,Poor
2025,Haryana,Zaid,Watermelon,111.77,56.56,34.23,6.05,30.49,57.58,74.73,Loamy,Rainfed,33.2,0.63,Moderate
2025,Haryana,Zaid,Watermelon,102.45,69.3,38.75,6.22,27.02,66.13,80.29,Clay,Rainfed,19.83,0.54,Moderate
2025,Haryana,Zaid,Watermelon,74.43,31.61,40.15,6.97,32.27,76.71,94.3,Clay,Rainfed,21.3,0.43,Poor
2025,Haryana,Zaid,Cucumber,77.97,40.59,52.08,6.39,26.22,64.77,0.0,Loamy,Irrigated,16.86,0.49,Poor
2025,Haryana,Zaid,Cucumber,90.49,40.04,37.59,6.58,31.89,77.63,87.7,Clay,Irrigated,25.92,0.55,Moderate
2025,Haryana,Zaid,Cucumber,102.49,66.49,36.48,7.39,29.78,77.59,164.51,Clay,Rainfed,30.76,0.69,Moderate
2025,Haryana,Zaid,Cucumber,99.2,73.0,36.9,7.19,28.28,58.32,34.22,Sandy,Irrigated,18.91,0.54,Moderate
