Year,Region,Season,Crop,N,P,K,pH,Temperature,Humidity,Rainfall,SoilType,Irrigation,Moisture,CropHealthIndex,CropHealthLabel
2018,Haryana,Rabi,Wheat,96.42,55.94,46.93,7.17,13.75,65.34,54.45,Loamy,Irrigated,12.77,0.47,Poor
2018,Haryana,Rabi,Wheat,107.03,20.33,40.47,7.75,18.58,73.95,0,Loamy,Irrigated,13.05,0.37,Poor
2018,Haryana,Rabi,Wheat,111.93,40.49,37.64,7.17,17.29,49.57,24.69,Clay,Irrigated,17.76,0.5,Moderate
2018,Haryana,Rabi,Mustard,109.16,42.55,38.17,6.31,13.98,68.7,45.05,Sandy,Irrigated,16.92,0.44,Poor
2018,Haryana,Rabi,Mustard,115.66,43.53,44.08,7.08,11.66,67.59,58.51,Sandy,Irrigated,19.5,0.49,Poor
2018,Haryana,Rabi,Mustard,58.27,52.41,62.13,6.62,15.45,68.64,50.29,Clay,Irrigated,16.6,0.52,Moderate
2018,Haryana,Rabi,Mustard,114.63,58.86,38.58,6.97,15.94,76.93,0,Loamy,Irrigated,23.53,0.63,Moderate
2018,Haryana,Rabi,Barley,101.46,51.1,38.5,7.4,11.57,73.2,47.41,Sandy,Rainfed,17.64,0.44,Poor
2018,Haryana,Rabi,Barley,112.06,37.24,64.85,6.93,13.82,66.79,99.17,Sandy,Rainfed,24.71,0.61,Moderate
2018,Haryana,Rabi,Barley,121.15,63.08,36.85,6.51,16.6,73.39,98.73,Clay,Rainfed,24.3,0.65,Moderate
2018,Haryana,Rabi,Barley,81.67,37.45,38.6,6.95,14.33,75.65,108.1,Clay,Irrigated,20.75,0.54,Moderate
2018,Haryana,Kharif,Rice,73.68,54.22,20,7.31,31.27,65.39,122.56,Loamy,Irrigated,18.97,0.59,Moderate
2018,Haryana,Kharif,Rice,119.91,75.55,23.62,5.91,36.92,63.19,175.75,Sandy,Irrigated,16.8,0.56,Moderate
2018,Haryana,Kharif,Rice,53.68,62.87,31.72,5.79,31.49,75.7,132.01,Loamy,Rainfed,22.83,0.52,Moderate
2018,Haryana,Kharif,Rice,92.59,29.78,32.85,7.06,29.63,60.42,173.63,Loamy,Rainfed,21.9,0.47,Poor
2018,Haryana,Kharif,Bajra,103.57,71.43,25.26,6.51,27.01,63.18,92.92,Sandy,Irrigated,19.07,0.58,Moderate
2018,Haryana,Kharif,Bajra,102.07,80.63,42.77,6.79,28.66,58.08,101.24,Loamy,Rainfed,19.26,0.59,Moderate
2018,Haryana,Kharif,Bajra,100.35,35.37,53.04,7.13,27.56,73.23,189.03,Sandy,Irrigated,19.55,0.57,Moderate
2018,Haryana,Kharif,Bajra,64.58,57.07,21.69,6.19,28.51,57.18,149.61,Clay,Rainfed,10.55,0.35,Poor
2018,Haryana,Kharif,Cotton,76.56,56.97,34.49,6.96,29.55,61.73,138.3,Loamy,Irrigated,15.07,0.46,Poor
2018,Haryana,Kharif,Cotton,105.14,46.39,40.08,6.64,33.91,70.86,163.5,Clay,Irrigated,23.26,0.55,Moderate
2018,Haryana,Kharif,Cotton,67.99,31.74,41.59,6.35,27.02,54.84,124.46,Sandy,Irrigated,19.27,0.44,Poor
2018,Haryana,Kharif,Cotton,80.12,56.3,31.44,6.85,24.09,71.55,212.43,Loamy,Irrigated,17.36,0.37,Poor
2018,Haryana,Kharif,Maize,76.32,44,42.69,6.78,28.85,63.76,164.09,Loamy,Rainfed,21.59,0.46,Poor
2018,Haryana,Kharif,Maize,123.64,57.21,37.97,6.54,33.52,53.24,199.5,Loamy,Irrigated,24.81,0.53,Moderate
2018,Haryana,Kharif,Maize,107.6,35.48,36.9,6.49,27.09,61.02,229.51,Sandy,Irrigated,17.54,0.52,Moderate
2018,Haryana,Kharif,Maize,121.82,43.06,38.5,6.08,25.88,81.09,213.13,Clay,Irrigated,24.99,0.59,Moderate
2018,Haryana,Zaid,Moong,96.97,29.06,45.91,6.44,31.89,53.93,75.38,Clay,Rainfed,17.07,0.44,Poor
2018,Haryana,Zaid,Moong,92.56,39.07,43.2,7.63,25.63,64.93,81.38,Clay,Rainfed,21.13,0.55,Moderate
2018,Haryana,Zaid,Moong,70.46,38.91,51.92,7.28,23.83,66.58,46.11,Clay,Rainfed,20.91,0.42,Poor
2018,Haryana,Zaid,Moong,63.12,36.65,39.36,7.07,27.41,68.02,97.02,Loamy,Rainfed,10,0.35,Poor
2018,Haryana,Zaid,Watermelon,111.65,38,20.92,6.6,28.43,73.5,117.71,Loamy,Rainfed,26.24,0.57,Moderate
2018,Haryana,Zaid,Watermelon,88.88,48.05,56.69,6.33,30.13,69.29,105.19,Clay,Irrigated,30.09,0.61,Moderate
2018,Haryana,Zaid,Watermelon,85.26,28.77,42.19,7.3,31.98,50.93,113.44,Sandy,Irrigated,11.36,0.31,Poor
2018,Haryana,Zaid,Watermelon,118.99,49.11,58.56,6.91,27.72,64.13,111.93,Loamy,Irrigated,17.45,0.49,Poor
2018,Haryana,Zaid,Cucumber,109.25,32.31,41.72,7.14,27.21,61.64,128.41,Clay,Rainfed,28.82,0.61,Moderate
2018,Haryana,Zaid,Cucumber,124.99,30.01,36.51,6.41,30.28,65.6,105.53,Sandy,Irrigated,20.18,0.56,Moderate
2018,Haryana,Zaid,Cucumber,118.27,58.06,44.28,6.66,26.21,41.1,73.51,Sandy,Irrigated,10,0.52,Moderate
2018,Haryana,Zaid,Cucumber,88.39,40.83,39.07,6.68,25.5,86.84,112.82,Clay,Irrigated,31.34,0.58,Moderate
2018,Rajasthan,Rabi,Wheat,115.38,40.88,43.63,6.96,12.81,68.9,51.97,Loamy,Irrigated,10,0.55,Moderate
2018,Rajasthan,Rabi,Wheat,106.95,51.3,43.56,6.9,18.87,46.03,5.91,Clay,Irrigated,16.91,0.59,Moderate
2018,Rajasthan,Rabi,Wheat,132.81,90,28.77,6.92,16.7,39.5,104.5,Loamy,Irrigated,10,0.57,Moderate
2018,Rajasthan,Rabi,Wheat,66.22,42.93,20.25,7.18,13.36,69.23,19.02,Clay,Rainfed,10,0.32,Poor
2018,Rajasthan,Rabi,Mustard,107.21,37.05,39.69,6.81,10,46.8,115.74,Sandy,Irrigated,17.19,0.41,Poor
2018,Rajasthan,Rabi,Mustard,90.23,59.5,40.23,6.1,16.78,30,24.8,Clay,Irrigated,10,0.46,Poor
2018,Rajasthan,Rabi,Mustard,113.92,42.23,39.12,7.88,14.76,44.21,30.77,Clay,Rainfed,10,0.34,Poor
2018,Rajasthan,Rabi,Mustard,84.38,46.1,55.99,7.2,17.35,43.21,37.27,Loamy,Irrigated,17.07,0.44,Poor
2018,Rajasthan,Rabi,Barley,119.13,57.75,37.78,6.79,11.55,30,17.62,Sandy,Irrigated,10,0.49,Poor
2018,Rajasthan,Rabi,Barley,118.65,43.77,47.01,8,17.3,33.84,61.99,Sandy,Rainfed,10.11,0.49,Poor
2018,Rajasthan,Rabi,Barley,103.9,34.7,42.06,7.53,12.79,51.81,68.41,Loamy,Rainfed,17.66,0.53,Moderate
2018,Rajasthan,Rabi,Barley,80.98,54.78,30.08,6.48,14.29,57.5,61.17,Clay,Rainfed,19.28,0.48,Poor
2018,Rajasthan,Kharif,Rice,85.91,26.94,38.55,6.58,26.43,60.54,202.88,Sandy,Rainfed,20.76,0.43,Poor
2018,Rajasthan,Kharif,Rice,112.67,39.53,56.79,5.84,23.98,46.12,167.78,Clay,Rainfed,25.81,0.6,Moderate
2018,Rajasthan,Kharif,Rice,92.25,33.52,54.21,6.74,32.58,50.8,225.58,Loamy,Irrigated,21.03,0.58,Moderate
2018,Rajasthan,Kharif,Rice,97.36,51.08,25,6.41,26.9,55.95,156.4,Clay,Irrigated,27.64,0.58,Moderate
2018,Rajasthan,Kharif,Bajra,127.13,46.99,42.32,7.37,29.81,52.43,168.23,Loamy,Irrigated,14.65,0.59,Moderate
2018,Rajasthan,Kharif,Bajra,95.15,21.65,35.45,6.28,25.41,66.3,165.09,Clay,Rainfed,20.17,0.43,Poor
2018,Rajasthan,Kharif,Bajra,78.09,36.79,57.99,6.43,32.87,52.08,192.31,Clay,Rainfed,29.47,0.58,Moderate
2018,Rajasthan,Kharif,Bajra,97.78,44.18,39.44,6.97,30.01,60.7,230.88,Sandy,Irrigated,25.52,0.55,Moderate
2018,Rajasthan,Kharif,Cotton,106.23,27.22,20,6.99,31.86,66.38,195.25,Sandy,Irrigated,20.66,0.4,Poor
2018,Rajasthan,Kharif,Cotton,101.72,38.8,49.9,6.69,30.73,49.4,225.11,Loamy,Irrigated,22.27,0.52,Moderate
2018,Rajasthan,Kharif,Cotton,109.6,45.97,21.64,6.58,28.05,50.84,180.51,Clay,Rainfed,24.55,0.49,Poor
2018,Rajasthan,Kharif,Cotton,69.14,47.59,35.16,6.32,29.26,59.86,151.52,Clay,Rainfed,20.64,0.49,Poor
2018,Rajasthan,Kharif,Maize,93.14,54.18,34.91,6.38,29.97,53.07,252.54,Sandy,Irrigated,17.27,0.46,Poor
2018,Rajasthan,Kharif,Maize,91.67,49.05,43.96,6.93,31.08,73.49,151.36,Sandy,Rainfed,27.66,0.46,Poor
2018,Rajasthan,Kharif,Maize,68.69,20,45.71,6.92,22.84,45.04,223.89,Clay,Rainfed,15.27,0.34,Poor
2018,Rajasthan,Kharif,Maize,109.88,20,31.43,6.24,27.09,51.11,154.95,Sandy,Rainfed,15.59,0.38,Poor
2018,Rajasthan,Zaid,Moong,111.17,77.85,35.18,6.96,30.39,31.41,91.82,Loamy,Rainfed,10,0.38,Poor
2018,Rajasthan,Zaid,Moong,72.53,57.8,58.69,7.01,30.53,49.94,137.14,Clay,Rainfed,20.49,0.56,Moderate
2018,Rajasthan,Zaid,Moong,110.09,26.55,28.21,7.52,23.29,63.56,65.57,Sandy,Rainfed,14.94,0.48,Poor
2018,Rajasthan,Zaid,Moong,88.2,60.48,40.25,6.03,27.77,31.58,125.68,Loamy,Rainfed,13.91,0.59,Moderate
2018,Rajasthan,Zaid,Watermelon,104.21,53.14,29.08,6.92,29.48,49.42,133.01,Sandy,Rainfed,21.05,0.47,Poor
2018,Rajasthan,Zaid,Watermelon,119.95,45.7,47.6,6.65,32.27,49.08,54.49,Sandy,Rainfed,13.15,0.53,Moderate
2018,Rajasthan,Zaid,Watermelon,118.59,48.02,34.76,6.12,28.87,30.04,45.15,Loamy,Rainfed,10,0.34,Poor
2018,Rajasthan,Zaid,Watermelon,98.64,55.46,60.93,6.04,27.7,44.02,51.34,Sandy,Irrigated,18.14,0.62,Moderate
2018,Rajasthan,Zaid,Cucumber,103.71,72.64,46.06,7.05,25.66,52.03,71.69,Clay,Irrigated,15.41,0.48,Poor
2018,Rajasthan,Zaid,Cucumber,78.9,51.89,30.15,6.4,27.37,62.07,28.91,Clay,Rainfed,16.16,0.37,Poor
2018,Rajasthan,Zaid,Cucumber,68.04,40.55,47.32,6.7,25.08,57.03,37.71,Clay,Irrigated,15.22,0.44,Poor
2018,Rajasthan,Zaid,Cucumber,91.81,65.09,28.73,7.36,22.76,54.95,105.34,Sandy,Rainfed,16.92,0.47,Poor
2019,Punjab,Rabi,Wheat,78.47,38.56,50.36,6.5,14.94,68.93,98.81,Sandy,Rainfed,23.25,0.61,Moderate
2019,Punjab,Rabi,Wheat,115.09,52.99,44.73,6.48,13.79,76.81,3.85,Loamy,Rainfed,10.17,0.51,Moderate
2019,Punjab,Rabi,Wheat,103.84,79.23,50.25,6.47,10,66.83,87.65,Loamy,Irrigated,19.13,0.61,Moderate
2019,Punjab,Rabi,Wheat,59.28,50.71,37.51,5.96,10.25,60.6,27.57,Sandy,Rainfed,16.97,0.47,Poor
2019,Punjab,Rabi,Mustard,113.6,54.61,31.75,6.94,15.68,66.76,73.66,Sandy,Irrigated,23.54,0.52,Moderate
2019,Punjab,Rabi,Mustard,86.55,53.35,22.58,6.53,21.29,64.74,51.3,Loamy,Irrigated,12.03,0.4,Poor
2019,Punjab,Rabi,Mustard,140.84,54.43,32.24,6.88,17.98,76.46,0,Loamy,Rainfed,19.17,0.52,Moderate
2019,Punjab,Rabi,Mustard,86.27,28.51,41.46,7.09,15.59,63.93,33.83,Sandy,Rainfed,18.37,0.48,Poor
2019,Punjab,Rabi,Barley,72.85,36.49,30.36,7.34,15.97,64.67,83.59,Sandy,Rainfed,22.16,0.47,Poor
2019,Punjab,Rabi,Barley,97.5,62.7,38.85,6.61,18.22,61.21,63.94,Loamy,Rainfed,19.86,0.58,Moderate
2019,Punjab,Rabi,Barley,50.04,53.01,46.09,6.93,12.99,69.39,7.66,Loamy,Rainfed,10,0.38,Poor
2019,Punjab,Rabi,Barley,125.11,64.19,30.99,6.23,10,83.7,6.56,Sandy,Rainfed,20.69,0.52,Moderate
2019,Punjab,Kharif,Rice,55.39,53.4,34.38,6.52,30.31,65.17,108.75,Clay,Irrigated,24.78,0.55,Moderate
2019,Punjab,Kharif,Rice,72.86,53.35,45.52,7.14,29.18,66.59,200.01,Loamy,Irrigated,12.64,0.41,Poor
2019,Punjab,Kharif,Rice,129.93,42.58,35.02,7.37,27.37,71,199.23,Clay,Rainfed,26.66,0.64,Moderate
2019,Punjab,Kharif,Rice,68.97,59.93,51.89,7.72,30.87,58.43,126.67,Loamy,Irrigated,22.7,0.61,Moderate
2019,Punjab,Kharif,Bajra,108.35,51.61,43.87,6.96,28.26,58.44,214,Loamy,Irrigated,27.53,0.67,Moderate
2019,Punjab,Kharif,Bajra,90.78,61.35,26.06,7.33,31.63,78.46,200.56,Loamy,Rainfed,18.74,0.5,Poor
2019,Punjab,Kharif,Bajra,68.1,56.31,34.22,7.24,27.46,75.53,178.64,Loamy,Irrigated,23.47,0.52,Moderate
2019,Punjab,Kharif,Bajra,117.13,75.16,31.95,7.34,27.13,64.11,161.65,Sandy,Irrigated,10,0.43,Poor
2019,Punjab,Kharif,Cotton,108.26,46.79,43.79,7.15,27.12,56.47,116.66,Loamy,Irrigated,19.12,0.56,Moderate
2019,Punjab,Kharif,Cotton,88.22,35.97,38.22,6.34,29.79,58.13,222.31,Clay,Rainfed,21.21,0.49,Poor
2019,Punjab,Kharif,Cotton,121.49,57.45,60.75,7.39,31.05,61.02,160.49,Loamy,Rainfed,25.74,0.6,Moderate
2019,Punjab,Kharif,Cotton,103.36,64.18,45.01,6.36,32.29,69.47,157.96,Clay,Rainfed,27.34,0.6,Moderate
2019,Punjab,Kharif,Maize,115.32,34.4,59.45,5.89,30.65,66.97,171.25,Sandy,Irrigated,17.54,0.56,Moderate
2019,Punjab,Kharif,Maize,108.21,46.53,53.93,7.22,31.75,69,177.7,Clay,Irrigated,28.49,0.58,Moderate
2019,Punjab,Kharif,Maize,107.2,41.94,46.55,6.26,29.76,67,139.78,Sandy,Rainfed,28.19,0.55,Moderate
2019,Punjab,Kharif,Maize,117.05,31.56,54.52,6.81,30.66,77.92,157.17,Loamy,Irrigated,20.32,0.53,Moderate
2019,Punjab,Zaid,Moong,95.57,32.35,58.21,6.52,30.43,64.16,60.03,Sandy,Rainfed,20.79,0.54,Moderate
2019,Punjab,Zaid,Moong,96.23,67.9,50.22,7.26,25.05,69.94,121.36,Sandy,Rainfed,17.33,0.51,Moderate
2019,Punjab,Zaid,Moong,56.57,49.88,41.58,6.66,26.16,71.96,111.83,Loamy,Irrigated,27.2,0.54,Moderate
2019,Punjab,Zaid,Moong,132.7,69.68,29.08,6.67,31.93,67.84,127.5,Sandy,Irrigated,17.67,0.58,Moderate
2019,Punjab,Zaid,Watermelon,59.6,71.63,34.88,6.83,30.06,61.61,92.71,Clay,Irrigated,18.56,0.54,Moderate
2019,Punjab,Zaid,Watermelon,90.93,75.89,31.13,7.19,19.49,69.83,85.77,Sandy,Rainfed,20.32,0.6,Moderate
2019,Punjab,Zaid,Watermelon,108.51,26.83,34.61,6.99,26,62.67,133.84,Loamy,Rainfed,23.74,0.46,Poor
2019,Punjab,Zaid,Watermelon,59.65,20,48.14,6.86,19.26,75.23,41.19,Clay,Rainfed,20.15,0.49,Poor
2019,Punjab,Zaid,Cucumber,99.31,25.75,37.71,6.68,29.91,86.16,34.29,Clay,Rainfed,26.39,0.51,Moderate
2019,Punjab,Zaid,Cucumber,93.69,35.88,42.46,6.4,29.87,77.03,176.2,Clay,Rainfed,33.1,0.58,Moderate
2019,Punjab,Zaid,Cucumber,96.85,40.37,56.65,6.37,26.3,65.29,118.74,Clay,Rainfed,21.8,0.59,Moderate
2019,Punjab,Zaid,Cucumber,116.46,35.56,46.93,7.35,23.11,74.8,47.8,Loamy,Irrigated,23.7,0.57,Moderate
2019,Haryana,Rabi,Wheat,86.01,34.44,46.65,6.4,14.31,59.24,108.84,Loamy,Irrigated,13.36,0.36,Poor
2019,Haryana,Rabi,Wheat,119.03,57.9,38.09,6.7,13.55,64.17,59.72,Sandy,Rainfed,19.18,0.61,Moderate
2019,Haryana,Rabi,Wheat,71.1,59.99,45.78,7.09,15.38,60.31,10.29,Sandy,Irrigated,13.73,0.54,Moderate
2019,Haryana,Rabi,Wheat,87.83,58.89,44.1,6.98,13.55,74.55,48.45,Loamy,Irrigated,19.77,0.53,Moderate
2019,Haryana,Rabi,Mustard,102.24,65.11,45.18,6.81,22.17,76.84,78.91,Loamy,Irrigated,19.22,0.56,Moderate
2019,Haryana,Rabi,Mustard,131.85,50.29,28.11,6.78,10,67.11,30.46,Loamy,Rainfed,12.1,0.49,Poor
2019,Haryana,Rabi,Mustard,100.68,29.52,47.01,7.06,15.87,74.58,18.36,Sandy,Rainfed,19.95,0.49,Poor
2019,Haryana,Rabi,Mustard,102.77,33.71,31.32,6.85,16.24,81.04,38.6,Clay,Irrigated,27.89,0.51,Moderate
2019,Haryana,Rabi,Barley,105.9,27.54,52.81,6.47,14.29,60.93,28.61,Loamy,Irrigated,19.65,0.45,Poor
2019,Haryana,Rabi,Barley,80.11,53.74,28.17,6.67,17.01,71.72,65.37,Loamy,Irrigated,24.45,0.54,Moderate
2019,Haryana,Rabi,Barley,100.39,20,47.83,6.79,15.05,55.25,75.82,Clay,Irrigated,24.34,0.45,Poor
2019,Haryana,Rabi,Barley,66.19,35.32,67.55,6.65,10,67.79,61.66,Clay,Irrigated,24.06,0.52,Moderate
2019,Haryana,Kharif,Rice,92,48.28,42.64,6.72,23.73,63.3,169.38,Loamy,Rainfed,14.42,0.49,Poor
2019,Haryana,Kharif,Rice,110.14,49.14,26.05,6.45,24.15,44.5,209.57,Sandy,Rainfed,15.87,0.38,Poor
2019,Haryana,Kharif,Rice,91.61,61.35,20.86,7.13,27.78,71.52,237.09,Clay,Irrigated,22.4,0.51,Moderate
2019,Haryana,Kharif,Rice,112.55,45.81,38.42,6.71,29.26,78.2,145.02,Loamy,Irrigated,18.76,0.51,Moderate
2019,Haryana,Kharif,Bajra,115.96,63.85,29.49,7.23,29.81,67.41,183.38,Loamy,Irrigated,16.05,0.54,Moderate
2019,Haryana,Kharif,Bajra,90.63,38.62,53.51,6.47,31.86,45.89,183.72,Sandy,Irrigated,12.66,0.46,Poor
2019,Haryana,Kharif,Bajra,110.62,20,34.71,6.52,32.06,63.58,226.65,Sandy,Rainfed,23.91,0.35,Poor
2019,Haryana,Kharif,Bajra,123.63,85.15,48.71,7.27,37.65,70.31,185.96,Sandy,Irrigated,22.29,0.66,Moderate
2019,Haryana,Kharif,Cotton,72.99,48.86,23.15,6.9,28.57,56.74,152.52,Sandy,Rainfed,17.74,0.42,Poor
2019,Haryana,Kharif,Cotton,75.11,53.49,33.92,6.29,28.43,90,234.4,Loamy,Rainfed,21.33,0.51,Moderate
2019,Haryana,Kharif,Cotton,127.48,37.21,44.75,7.12,27.96,74.68,219.75,Sandy,Irrigated,21.16,0.51,Moderate
2019,Haryana,Kharif,Cotton,83.56,31.71,34.31,6.74,34.83,67.27,205.44,Sandy,Irrigated,16.3,0.41,Poor
2019,Haryana,Kharif,Maize,112.08,44.12,29.82,6.29,24.93,53.8,206.84,Sandy,Rainfed,17.1,0.5,Moderate
2019,Haryana,Kharif,Maize,105.36,37.65,34.82,7.46,32.78,60.03,133.86,Sandy,Rainfed,22.16,0.51,Moderate
2019,Haryana,Kharif,Maize,92.49,70.27,52.93,7.63,26.18,67.11,222.51,Clay,Rainfed,26.62,0.67,Moderate
2019,Haryana,Kharif,Maize,91.03,53.58,27.09,6.73,34.24,69.47,159.95,Clay,Irrigated,29.18,0.44,Poor
2019,Haryana,Zaid,Moong,110.87,50.05,52.3,7.29,32.6,76.22,71.61,Clay,Irrigated,15.39,0.56,Moderate
2019,Haryana,Zaid,Moong,134.96,65.6,32.6,6.13,27.38,65.83,60.87,Sandy,Rainfed,15.06,0.56,Moderate
2019,Haryana,Zaid,Moong,119.39,54.9,26.11,6.7,28.72,77.53,121.6,Clay,Irrigated,29.45,0.59,Moderate
2019,Haryana,Zaid,Moong,97.53,54.64,33.44,6.68,29.51,61.81,48.81,Loamy,Rainfed,12.13,0.5,Moderate
2019,Haryana,Zaid,Watermelon,98.38,34.87,20,6.06,27.12,79.53,151.15,Sandy,Irrigated,15.57,0.46,Poor
2019,Haryana,Zaid,Watermelon,76.04,63.31,42.87,6.73,28.35,68.9,1.18,Clay,Rainfed,21.64,0.62,Moderate
2019,Haryana,Zaid,Watermelon,147.84,20,46.83,6.74,27.34,65.69,97.7,Sandy,Irrigated,20.9,0.51,Moderate
2019,Haryana,Zaid,Watermelon,116.16,37.28,35.76,6.57,27.85,72.11,214.52,Loamy,Irrigated,14.88,0.44,Poor
2019,Haryana,Zaid,Cucumber,109.76,38.99,38.58,7.6,30.2,52.26,131.94,Clay,Irrigated,23.08,0.53,Moderate
2019,Haryana,Zaid,Cucumber,57.91,80.63,41.55,7,27.29,65.77,69.53,Loamy,Irrigated,17.95,0.48,Poor
2019,Haryana,Zaid,Cucumber,75.31,34.52,35.6,7.44,27.44,49.01,181.08,Clay,Rainfed,20.31,0.38,Poor
2019,Haryana,Zaid,Cucumber,114.31,85.92,61.85,6.46,31.76,72.31,111.54,Loamy,Irrigated,28.93,0.77,Healthy
2019,Rajasthan,Rabi,Wheat,83.74,62.42,50.71,5.76,16.5,33.08,43.18,Sandy,Irrigated,10,0.53,Moderate
2019,Rajasthan,Rabi,Wheat,106.83,45.93,27.83,6.24,14.44,57.29,64.05,Sandy,Irrigated,18.93,0.48,Poor
2019,Rajasthan,Rabi,Wheat,120.94,44.97,26.59,7.17,14.58,45.76,37.79,Sandy,Rainfed,11.26,0.43,Poor
2019,Rajasthan,Rabi,Wheat,76.42,46.7,46.1,6.02,19.82,49.79,61.57,Loamy,Rainfed,15.81,0.47,Poor
2019,Rajasthan,Rabi,Mustard,129.56,35.1,41.36,6.84,15.12,60.37,63.38,Clay,Rainfed,13.63,0.53,Moderate
2019,Rajasthan,Rabi,Mustard,101.69,39.3,21.79,6.45,21.97,49.83,70.2,Loamy,Irrigated,10,0.45,Poor
2019,Rajasthan,Rabi,Mustard,77.56,38.5,40.68,7.31,14.65,46.54,85.57,Loamy,Rainfed,17.38,0.46,Poor
2019,Rajasthan,Rabi,Mustard,79.4,50.69,29.26,6.84,15.23,54,58.07,Sandy,Irrigated,12.14,0.53,Moderate
2019,Rajasthan,Rabi,Barley,110.39,75.1,34.11,6.01,14.88,35.96,44.63,Sandy,Rainfed,14.61,0.46,Poor
2019,Rajasthan,Rabi,Barley,113.78,39.75,37.26,6.79,13.69,47.42,47.21,Clay,Rainfed,16.65,0.48,Poor
2019,Rajasthan,Rabi,Barley,109.07,26.27,40.5,7.04,16.31,58.44,65.71,Loamy,Rainfed,20.3,0.45,Poor
2019,Rajasthan,Rabi,Barley,120.68,43.89,49.08,6.86,13.02,44.26,71.46,Clay,Irrigated,15.37,0.51,Moderate
2019,Rajasthan,Kharif,Rice,82.96,57.77,34.71,6.37,32.24,53.26,271.03,Sandy,Irrigated,20.73,0.51,Moderate
2019,Rajasthan,Kharif,Rice,105.46,20,39.08,6.81,38.75,48.16,134.79,Sandy,Irrigated,19.65,0.5,Moderate
2019,Rajasthan,Kharif,Rice,77.44,54.65,27.26,6.59,28.49,48.49,149.36,Loamy,Irrigated,12.2,0.43,Poor
2019,Rajasthan,Kharif,Rice,97.5,50.24,42.19,6.58,35.4,36.98,105.88,Clay,Rainfed,14.57,0.5,Poor
2019,Rajasthan,Kharif,Bajra,104.28,36.23,57.31,6.48,33.12,30.45,165.24,Loamy,Irrigated,13.84,0.52,Moderate
2019,Rajasthan,Kharif,Bajra,120.59,44.95,31.54,7.26,28.23,31.53,162.85,Clay,Rainfed,14.54,0.44,Poor
2019,Rajasthan,Kharif,Bajra,116.54,67.4,34.94,6.29,30.45,57.71,275.27,Clay,Irrigated,25.11,0.61,Moderate
2019,Rajasthan,Kharif,Bajra,107.21,57.56,42.91,6.55,26.76,48.25,195.97,Clay,Rainfed,17.96,0.48,Poor
2019,Rajasthan,Kharif,Cotton,81.42,90,29.27,6.59,35.35,50.13,171.01,Clay,Rainfed,22.24,0.6,Moderate
2019,Rajasthan,Kharif,Cotton,78.88,46.15,43.08,7.83,32.87,68.08,200.25,Clay,Rainfed,17.63,0.53,Moderate
2019,Rajasthan,Kharif,Cotton,83.15,61.26,46.54,7.29,30.54,58.38,175.92,Clay,Irrigated,21.89,0.53,Moderate
2019,Rajasthan,Kharif,Cotton,80.68,41.92,35.33,6.06,25.32,58.19,196.96,Clay,Rainfed,18.46,0.39,Poor
2019,Rajasthan,Kharif,Maize,140.45,68.79,32.21,6.94,28.76,42.61,114.92,Loamy,Rainfed,17.06,0.63,Moderate
2019,Rajasthan,Kharif,Maize,73.28,60.86,52.91,8,27.54,60.92,158.08,Clay,Irrigated,15.93,0.55,Moderate
2019,Rajasthan,Kharif,Maize,74.74,38.36,40.79,6.48,28.77,57.83,121.18,Loamy,Rainfed,21.5,0.52,Moderate
2019,Rajasthan,Kharif,Maize,75.66,70.45,33.95,7.26,31.8,66.19,196.63,Loamy,Irrigated,30.01,0.62,Moderate
2019,Rajasthan,Zaid,Moong,96.62,51.19,47.59,7.15,23.51,40.82,142.91,Sandy,Irrigated,15.84,0.49,Poor
2019,Rajasthan,Zaid,Moong,94.85,66.23,38.71,6.37,27.06,58.58,112.14,Sandy,Irrigated,13.29,0.44,Poor
2019,Rajasthan,Zaid,Moong,103.77,40.15,37.4,6.04,27.18,62.34,57.8,Sandy,Irrigated,15.1,0.45,Poor
2019,Rajasthan,Zaid,Moong,121.68,53.15,41.98,6.8,29.62,52.23,42.06,Clay,Irrigated,14.12,0.52,Moderate
2019,Rajasthan,Zaid,Watermelon,94.9,53.84,51.93,6.41,29.43,32.53,68.45,Loamy,Rainfed,10,0.45,Poor
2019,Rajasthan,Zaid,Watermelon,78.92,56.42,22.98,6.52,25.6,46.53,120.83,Sandy,Rainfed,13.28,0.49,Poor
2019,Rajasthan,Zaid,Watermelon,100.68,59.21,43.75,6.88,27.18,30,10.04,Loamy,Irrigated,15.11,0.48,Poor
2019,Rajasthan,Zaid,Watermelon,63.86,45.88,39.54,6.86,30.68,33.68,53.8,Sandy,Rainfed,10.66,0.34,Poor
2019,Rajasthan,Zaid,Cucumber,93.93,42.67,55.89,6.18,27.43,35.03,144.53,Loamy,Rainfed,10,0.4,Poor
2019,Rajasthan,Zaid,Cucumber,150,20,46.09,6.52,27.8,54.32,119.59,Loamy,Rainfed,14.52,0.46,Poor
2019,Rajasthan,Zaid,Cucumber,100.46,70.27,24.87,6.13,25.27,66.85,123.69,Clay,Rainfed,11.19,0.42,Poor
2019,Rajasthan,Zaid,Cucumber,71.78,62.05,42.4,7.17,28.49,51.03,95.97,Sandy,Irrigated,10,0.45,Poor
2020,Punjab,Rabi,Wheat,101.82,37.23,40.06,6.03,11.44,66.03,71.37,Loamy,Irrigated,24.1,0.52,Moderate
2020,Punjab,Rabi,Wheat,84.72,63.14,32.91,7.12,18.36,64.73,29.06,Loamy,Rainfed,14.91,0.37,Poor
